"Season","TeamName","Off_1","RankOff_1","Off_2","RankOff_2","Off_3","RankOff_3","Def_1","RankDef_1","Def_2","RankDef_2","Def_3","RankDef_3"
2019,"Maryland",19.1848497324002,155,50.3087690407575,136,30.5063812268423,214,17.3249551166966,255,48.7432675044883,205,33.9317773788151,108
2019,"Maryland Eastern Shore",18.2464454976303,207,53.3175355450237,66,28.436018957346,263,18.8791915480018,156,44.4648598989435,322,36.6559485530547,42
2019,"Massachusetts",17.2779496243924,257,48.7847989394609,189,33.9372514361467,121,22.8547153780799,22,49.6176720475786,173,27.5276125743415,309
2019,"McNeese St.",21.9058050383352,30,54.4359255202629,43,23.658269441402,340,16.6422645192777,283,48.8042947779405,202,34.5534407027818,84
2019,"Memphis",20.6800832755031,74,52.2553782095767,84,27.0645385149202,300,21.3059701492537,54,47.910447761194,236,30.7835820895522,217
2019,"Mercer",19.3375547978568,145,50.2679006332197,140,30.3945445689235,219,18.3654297792391,187,44.1521841240019,327,37.482386096759,29
2019,"Miami FL",18.2411841532434,208,46.756639094471,257,35.0021767522856,101,13.6703296703297,351,52.043956043956,72,34.2857142857143,93
2019,"Miami OH",20.2107279693487,100,43.2950191570881,328,36.4942528735632,65,18.7910028116214,162,48.1724461105904,228,33.0365510777882,133
2019,"Michigan",15.7669902912621,311,50.7961165048544,126,33.4368932038835,129,15.3382761816497,330,59.4995366079703,1,25.16218721038,346
2019,"Michigan St.",18.6446280991736,188,49.7190082644628,164,31.6363636363636,188,17.5217048145225,245,49.3291239147593,188,33.1491712707182,130
2019,"Middle Tennessee",17.5051334702259,245,52.1560574948665,90,30.3388090349076,223,19.3652253909844,132,47.378104875805,254,33.2566697332107,124
2019,"Milwaukee",17.8727537639631,218,49.6357455075279,166,32.491500728509,157,19.768991559307,107,45.0466459351399,312,35.1843625055531,71
2019,"Minnesota",22.7290601651593,17,54.7384978372002,38,22.5324419976406,347,16.453162530024,293,54.3634907926341,25,29.1833466773419,277
2019,"Mississippi",18.5513078470825,196,48.6116700201207,197,32.8370221327968,143,18.8325521942906,161,50.3621644652748,135,30.8052833404346,216
2019,"Mississippi St.",17.6560121765601,233,49.0106544901065,180,33.3333333333333,130,18.5881370091896,172,49.7076023391813,170,31.7042606516291,184
2019,"Mississippi Valley St.",21.0633946830266,59,53.7832310838446,56,25.1533742331288,327,16.9950738916256,266,49.5073891625616,182,33.4975369458128,120
2019,"Missouri",17.2093023255814,259,45.953488372093,285,36.8372093023256,59,21.6328413284133,45,47.5092250922509,252,30.8579335793358,209
2019,"Missouri St.",19.8950381679389,116,50.4770992366412,134,29.6278625954198,245,18.9909566872918,150,47.3108043788672,257,33.698238933841,118
2019,"Monmouth",23.1846019247594,7,54.7681539807524,37,22.0472440944882,351,22.8112449799197,24,35.5020080321285,353,41.6867469879518,3
2019,"Montana",16.2809257781325,295,51.3966480446927,111,32.3224261771748,169,21.7467248908297,43,49.1703056768559,191,29.0829694323144,281
2019,"Montana St.",19.4708557255064,138,43.3236874741629,326,37.2054568003307,53,14.8550724637681,338,47.3429951690821,255,37.8019323671498,23
2019,"Morehead St.",19.8562443845463,117,47.7987421383648,220,32.3450134770889,165,16.6735794276234,281,51.5968477810037,90,31.7295727913729,183
2019,"Morgan St.",21.5392303848076,44,54.1729135432284,52,24.287856071964,338,20.1023731968357,97,49.6044671940437,175,30.2931596091205,233
2019,"Mount St. Mary's",19.328165374677,146,48.2687338501292,208,32.4031007751938,163,19.4228126431516,123,48.5570316078791,214,32.0201557489693,175
2019,"Murray St.",18.3193946634807,204,53.126244524094,70,28.5543608124253,262,17.4543752924661,249,55.0304164716893,15,27.5152082358446,310
2019,"NJIT",21.3839099624844,49,48.6035848270113,198,30.0125052105044,233,17.0690385429903,264,51.9271495129183,79,31.0038119440915,205
2019,"Navy",18.874332848132,175,50.8491023774867,125,30.2765647743814,225,17.4222222222222,251,48.1777777777778,227,34.4,90
2019,"Nebraska",18.9070602313522,172,50.0997207818109,150,30.9932189868369,205,18.0864456567352,206,52.4548887956358,63,29.458665547629,269
2019,"Nebraska Omaha",13.6681762041993,347,52.3672293124743,82,33.9645944833265,120,15.5258764607679,323,48.1636060100167,229,36.3105175292154,49
