mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__activation,param_clf__alpha,param_clf__hidden_layer_sizes,param_clf__learning_rate,param_clf__max_iter,param_clf__solver,param_smote__k_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.247870111465454,0.5686246214895601,0.0012793540954589844,0.0006200467787428463,relu,0.01,"(200, 100)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.7878591272543153,-0.6461191845856898,-0.7315185849675659,-0.8483632154799258,-0.8381395838228869,-0.7703999392220767,0.07473850523512145,560
2.2588680744171143,0.7168603930147278,0.0012931346893310547,0.0006094193305539949,relu,0.01,"(200, 100)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.6740996347561038,-0.7090970376829625,-0.7207531873672205,-0.7841186968927788,-0.9877610327730609,-0.7751659178944253,0.11208663692454318,563
2.679742622375488,0.5528156959346104,0.00180816650390625,0.0009444534009523377,relu,0.01,"(240, 120)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.7473037699897768,-0.7357401324628555,-0.654453584874236,-0.8354289221851783,-0.9200852503351813,-0.7786023319694456,0.09107838061656615,565
2.1978323459625244,0.3344309861544186,0.001053619384765625,4.570936226414537e-05,relu,0.01,"(240, 120)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.6080758924913924,-0.6266639968156708,-0.6774553505195454,-0.8282931586562198,-0.9254648007507694,-0.7331906398467195,0.12338710645193318,530
2.4337532043457033,0.2991401517824969,0.0016811847686767577,0.0009754907931899127,relu,0.01,"(240, 120)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.6333193782700807,-0.737823353089038,-0.7234650458313204,-0.715290237330819,-0.905327265638843,-0.7430450560320202,0.0889451660939599,536
0.5482371807098388,0.0808748991909256,0.0010842323303222657,0.0003903959497287783,relu,0.1,"(40,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4765263203088246,-0.4570512366550154,-0.5442013780163056,-0.5855420188642032,-0.5772082010684089,-0.5281058309825515,0.05230339636607267,336
0.5955268859863281,0.041943475724512506,0.001199960708618164,0.0005464882740887414,relu,0.1,"(40,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4721837710198142,-0.4701574693200901,-0.5173126117636212,-0.5650235319815757,-0.5511722096831772,-0.5151699187536557,0.03914094617761009,298
0.6171542644500733,0.07450054679796593,0.0007883071899414063,3.819004250041618e-05,relu,0.1,"(40,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.46606490257739547,-0.47482279446716086,-0.5063454035276503,-0.5931762300174798,-0.55350791341461,-0.5187834488008594,0.048180003228385934,305
1.0791296005249023,0.3051616362776599,0.0008408069610595703,1.0388704865664657e-05,relu,0.1,"(60,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4859446041170916,-0.46450052859861096,-0.5381411580297761,-0.5713351844371535,-0.567647796810394,-0.5255138543986052,0.04318023547798828,329
0.9147059440612793,0.14854620018726317,0.0014979839324951172,0.0003627270832195619,relu,0.1,"(60,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.47269328627795265,-0.47439534847275944,-0.5374122101739528,-0.5581511007829175,-0.559560842223936,-0.5204425575863038,0.03909087338387876,314
0.9913495063781739,0.20626034974106988,0.0009880542755126953,0.0003519614299786192,relu,0.1,"(60,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.49759172360791654,-0.4734661700409508,-0.5306654531302403,-0.5858518875517448,-0.5507120953346866,-0.5276574659331079,0.039415225594650716,335
1.1592353343963624,0.28662305609891237,0.0009655475616455079,0.00037470443397792294,relu,0.1,"(80,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4828798783371559,-0.45928823062943774,-0.5312898786863831,-0.6110747102126352,-0.5780477351073695,-0.5325160865945963,0.0566959681217555,350
1.0854341983795166,0.12070204070551607,0.0011939048767089845,0.0004958932580100824,relu,0.1,"(80,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.48346336766263037,-0.4730917420724159,-0.5298501231068138,-0.6032297053060857,-0.5433516673294337,-0.526597321095476,0.04666303906475579,333
1.0020884037017823,0.19654218519906863,0.0014104366302490235,0.0005178224837889138,relu,0.1,"(80,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.48076021303231825,-0.47205264922582674,-0.5307386112171554,-0.6064034439981772,-0.5411061874323685,-0.5262122209811693,0.048315825427050096,332
1.775334119796753,0.26994734039988144,0.000987100601196289,0.00038984718243041607,relu,0.1,"(120,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5038853826142549,-0.44952194070988405,-0.5152632427793066,-0.6092896457288306,-0.5529149419439836,-0.526175030755252,0.05313125975764588,331
1.2531042575836182,0.27025550561391026,0.0011751651763916016,0.00047713739956346736,relu,0.1,"(120,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.47956758279979494,-0.4699001854101131,-0.5249899523656371,-0.5677955636927573,-0.5486240536587147,-0.5181754675854033,0.038096664345083124,304
1.4403936862945557,0.3430398647217457,0.0010350704193115234,0.0004671023786105754,relu,0.1,"(120,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.4934914709173726,-0.4727100502393715,-0.5170937007974983,-0.6038898730473224,-0.5425866470455479,-0.5259543484094225,0.04542660924456898,330
1.7830380916595459,0.24689818914082035,0.000945281982421875,0.0002313285625092536,relu,0.1,"(160,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.482801877845215,-0.46278945785320835,-0.5211666552746987,-0.5851911642514367,-0.5267363471484939,-0.5157371004746106,0.04210109788745919,300
1.7923620700836183,0.34839672453428927,0.0016839981079101562,0.000767870426728594,relu,0.1,"(160,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4778692125049628,-0.4697965657357737,-0.5200013449883317,-0.5719874204025648,-0.5860541233452596,-0.5251417333953785,0.047389956843537,326
1.7640827178955079,0.2649527465438625,0.0016780853271484374,0.0004580644920489584,relu,0.1,"(160,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.481239711320356,-0.48560185374706205,-0.5115263138561795,-0.5926975597638321,-0.5394603332849062,-0.5221051543944671,0.040985063603914705,320
2.3164955615997314,0.35957096116694764,0.0015393733978271485,0.0005795631827248766,relu,0.1,"(200,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.48686755662205755,-0.4649631324101537,-0.5203434052271793,-0.6209412530871984,-0.5726699856673106,-0.53315706660278,0.05696429668222633,352
1.8057645797729491,0.1702217122413758,0.0017761707305908204,0.0008969744149949366,relu,0.1,"(200,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4901445682162371,-0.47799435760207726,-0.5188814296554788,-0.5624227935919038,-0.5521582821743763,-0.5203202862480147,0.03313731314399971,313
1.9383722305297852,0.37618916629272914,0.0012525081634521484,0.0005527001913966013,relu,0.1,"(200,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5008873135155756,-0.4949002014613579,-0.524690136840961,-0.5930846369897379,-0.5350067737656823,-0.529713812514663,0.03496303393541609,342
2.119677925109863,0.4662442449354643,0.0008160114288330078,1.324680745538595e-05,relu,0.1,"(240,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5095548016865304,-0.4646926434628001,-0.5062002020681827,-0.5965837285582977,-0.5491881135524483,-0.5252438978656518,0.04458242121377963,327
2.0738598346710204,0.31112767329686,0.0014639854431152343,0.0008029770339706845,relu,0.1,"(240,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.4984442245198686,-0.49029364849411977,-0.5197937173020565,-0.5765711405605114,-0.5677055744915029,-0.5305616610736119,0.03539924769710355,345
2.145333003997803,0.34324869232122573,0.0008840560913085938,9.882719004047666e-05,relu,0.1,"(240,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.49794862568288484,-0.49662773640308405,-0.5065944812194152,-0.5939536589040356,-0.5313685881440197,-0.5252986180706879,0.03652463673489868,328
1.2700845718383789,0.13334806857932993,0.0013096332550048828,0.0004633631563813713,relu,0.1,"(40, 20)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.594650578925466,-0.5551795089233161,-0.5642940663165671,-0.6851242328684783,-0.7199947313727485,-0.6238486236813152,0.06650337246725692,481
1.163607120513916,0.1427472233568469,0.0015569686889648437,0.00038645834000500853,relu,0.1,"(40, 20)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.510657801336988,-0.537042867412698,-0.5182222495919464,-0.6573544367884883,-0.7322211371847042,-0.591099698462965,0.08832792669122087,437
1.0963034152984619,0.18208968463531766,0.0014873027801513671,0.0005668234000347113,relu,0.1,"(40, 20)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (40, 20), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5399773653770928,-0.534988064883598,-0.5598291667615815,-0.6374691519269812,-0.605124055344823,-0.5754775608588153,0.03966461243945687,416
1.2101266384124756,0.0904100138287995,0.0010320663452148438,0.0004150225120200212,relu,0.1,"(60, 30)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.6790734913649059,-0.5842915553398106,-0.5587992806075981,-0.6624360852118346,-0.625333120840453,-0.6219867066729204,0.04543088584921226,478
1.2973000526428222,0.20481529163991574,0.0010155200958251952,0.0003848587117982411,relu,0.1,"(60, 30)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5823387463512844,-0.5244071573337812,-0.538177868400361,-0.6868129145340681,-0.8267500598364114,-0.6316973492911813,0.11293948441852114,499
1.2666546821594238,0.16252754381384218,0.0008210182189941406,1.095854371812685e-05,relu,0.1,"(60, 30)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (60, 30), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.6374403139617263,-0.5062306453937852,-0.5650510339965981,-0.6895362149616361,-0.6881486789566381,-0.6172813774540767,0.07170717196408048,474
1.2968621253967285,0.13947715206502537,0.00084991455078125,2.748311677015346e-05,relu,0.1,"(80, 40)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5909891000663786,-0.5842279472579763,-0.5854151125521468,-0.6687554176516168,-0.5950337433077788,-0.6048842641671796,0.03217254695197378,457
1.3242203712463378,0.16487691378380342,0.0008564472198486328,4.2944050830493204e-05,relu,0.1,"(80, 40)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.6015313060387014,-0.5217793148564135,-0.6151924534151,-0.6932595016650153,-0.739848000887095,-0.6343221153724651,0.07578441938552562,501
1.2560376167297362,0.18730654478951567,0.0010949134826660155,0.0005135844911170605,relu,0.1,"(80, 40)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (80, 40), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5623901629810066,-0.5505712794738212,-0.5475413128951426,-0.6701961742751953,-0.6767811149169547,-0.601496008908424,0.059027560315007825,450
1.5338689804077148,0.2698850404096505,0.0009700298309326172,9.642286402108876e-05,relu,0.1,"(120, 60)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.594883748796951,-0.595575788408221,-0.5709728095115306,-0.6753799526944891,-0.5670851499051456,-0.6007794898632675,0.03911729557367404,449
1.6126940250396729,0.05248493441415365,0.0008917808532714844,1.8110774948836087e-05,relu,0.1,"(120, 60)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.6240302594662277,-0.5974999297757909,-0.5496663512439172,-0.6441095573189973,-0.7265950724263234,-0.6283802340462513,0.05841567752777483,493
1.6764012336730958,0.20805617329222773,0.000870370864868164,1.956404227899028e-05,relu,0.1,"(120, 60)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (120, 60), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.6353516260277475,-0.5829046641360006,-0.5532273422774615,-0.6247433226056324,-0.5949047606750127,-0.598226343144371,0.029502995324800815,446
1.532438373565674,0.09842182644078584,0.001205587387084961,0.0005600017609490546,relu,0.1,"(160, 80)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.57574290098179,-0.5966820944047689,-0.5820384905903276,-0.6613491699936856,-0.6481334182453852,-0.6127892148431915,0.03517032186365268,470
1.5707765579223634,0.126102295722805,0.0019357681274414062,0.0005176046464544924,relu,0.1,"(160, 80)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5925657415409165,-0.602072492924285,-0.5401401282241394,-0.7311638076198763,-0.7666847556502173,-0.6465253851918868,0.08695684278310647,507
1.7515600681304933,0.3404500028965921,0.0013982295989990235,0.0009078842575779905,relu,0.1,"(160, 80)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (160, 80), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.6145104953334051,-0.5969692598086768,-0.5763244914914263,-0.6740914722497924,-0.712567216007279,-0.6348925869781159,0.050702526196851117,502
2.2534693241119386,1.0470505155615362,0.0013027191162109375,0.0006445811968699348,relu,0.1,"(200, 100)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.602451495087975,-0.5989922718608157,-0.5408995786722096,-0.6904498568004357,-0.6110297422373508,-0.6087645889317573,0.04778833928610517,464
1.9225246906280518,0.826660697326441,0.001548433303833008,0.0007512748008525565,relu,0.1,"(200, 100)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.6576656343554125,-0.581390374861363,-0.5326384591234002,-0.7469443297056403,-0.6915777527683792,-0.642043310162839,0.07661611046011851,504
2.496235418319702,0.8495968010271322,0.0014248371124267578,0.000717405496372566,relu,0.1,"(200, 100)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (200, 100), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5705407654979032,-0.6094817290109195,-0.5624990828905828,-0.6152964798225531,-0.6394138691360435,-0.5994463852716004,0.02880962129369579,447
2.2471555709838866,0.400245665216642,0.0010564804077148437,4.564589543289817e-05,relu,0.1,"(240, 120)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.5772617449474811,-0.5812139967988991,-0.5693335901413578,-0.6282332401202633,-0.6242051291336267,-0.5960495402283257,0.024961347378494234,441
1.798834753036499,0.7583616380245243,0.0013905048370361328,0.0006569203904293753,relu,0.1,"(240, 120)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.5418884993625667,-0.5537066038905952,-0.5744071030366059,-0.6535261376379706,-0.7172744569549079,-0.6081605601765292,0.06702297122209566,463
2.269682741165161,0.46270831944003143,0.0009465694427490234,4.980595503215589e-05,relu,0.1,"(240, 120)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 0.1, 'clf__hidden_layer_sizes': (240, 120), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.5790843220464952,-0.5977378409136719,-0.513707932777823,-0.6296927651255827,-0.6359613182318696,-0.5912368358190886,0.04399958020466119,438
0.288461971282959,0.050223047003864624,0.0011085987091064454,0.0005301539214318295,relu,1.0,"(40,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.46592212776162883,-0.44132056142453563,-0.48488039745807265,-0.4999199989915275,-0.5207305657852116,-0.48255473028419527,0.02735418011749857,93
0.2846190929412842,0.04095346647260549,0.001365327835083008,0.0007230498294876869,relu,1.0,"(40,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.45931680368799976,-0.44637921885415976,-0.4816677435050633,-0.5014333906143057,-0.5014591618415114,-0.47805126370060796,0.022189325799936568,48
0.29027748107910156,0.04270951150034071,0.0009757041931152344,0.0004242125331882819,relu,1.0,"(40,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (40,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.45864629838464777,-0.4479810772541763,-0.47478027764317304,-0.5034778331269182,-0.49946240273646564,-0.47686957782907624,0.021860620035733788,37
0.3827376842498779,0.030876153444754233,0.0010300159454345703,0.0004135441669508359,relu,1.0,"(60,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.4617574188993399,-0.43567014698910017,-0.46873698915599843,-0.4984258081286906,-0.5226149519244564,-0.4774410630195171,0.030158205473213677,44
0.37730774879455564,0.058230287059298516,0.0013090610504150391,0.0004049241121236221,relu,1.0,"(60,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.453725663008086,-0.4453916689593774,-0.47304703391581926,-0.5003015533762797,-0.5044070785521437,-0.4753745995623412,0.023821452541970354,23
0.34933857917785643,0.0625843664732318,0.0009191036224365234,0.00021928988674207756,relu,1.0,"(60,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (60,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.46401002517690193,-0.442688832717368,-0.46776686722057564,-0.4992792501892982,-0.4943364418511023,-0.4736162834310492,0.020837062667674613,16
0.3838679790496826,0.042173909491847524,0.0010483741760253906,0.00037145104729185177,relu,1.0,"(80,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.45679338171410344,-0.44060910659815306,-0.4846146199163636,-0.5053741553387773,-0.5220880285107858,-0.48189585841563665,0.030029195259466734,80
0.36881842613220217,0.03730639268310153,0.0012588977813720703,0.0006151670134810261,relu,1.0,"(80,)",constant,10000,adam,4,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 4}",-0.45038548756354374,-0.44435514064921966,-0.4817561894568378,-0.5040629532845672,-0.4979130397032427,-0.4756945621314822,0.024322328352282062,27
0.35978236198425295,0.055960190132854214,0.0009913921356201171,0.0003710499821203142,relu,1.0,"(80,)",constant,10000,adam,5,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (80,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 5}",-0.45860531271210186,-0.4435549724711505,-0.480661789249534,-0.5070161406645782,-0.49365630300089625,-0.47669890361965217,0.023014303909678364,36
0.41422290802001954,0.03640570236273849,0.0012094497680664063,0.0005218065297968817,relu,1.0,"(120,)",constant,10000,adam,3,"{'clf__activation': 'relu', 'clf__alpha': 1, 'clf__hidden_layer_sizes': (120,), 'clf__learning_rate': 'constant', 'clf__max_iter': 10000, 'clf__solver': 'adam', 'smote__k_neighbors': 3}",-0.46012715581468017,-0.4414956360640379,-0.48670100511393405,-0.4990521580014435,-0.5222524189042862,-0.48192567477967635,0.028467981869650785,81
